search_id,search_date,search_term,search_frequency
837,2023-03-25,coffee,65
838,2023-03-25,sunscreen,79
839,2023-03-25,instant noodles,79
840,2023-03-25,laundry detergent,14
841,2023-03-26,energy drinks,14
842,2023-03-26,phone charger,17
843,2023-03-26,protein snacks,24
844,2023-03-26,paper towels,57
845,2023-03-26,sparkling water,33
846,2023-03-26,usb c cable,53
847,2023-03-26,coffee,61
848,2023-03-26,sunscreen,74
849,2023-03-26,instant noodles,19
850,2023-03-26,laundry detergent,18
851,2023-03-27,energy drinks,69
852,2023-03-27,phone charger,41
853,2023-03-27,protein snacks,59
854,2023-03-27,paper towels,30
855,2023-03-27,sparkling water,31
856,2023-03-27,usb c cable,73
857,2023-03-27,coffee,32
858,2023-03-27,sunscreen,71
859,2023-03-27,instant noodles,32
860,2023-03-27,laundry detergent,14
861,2023-03-28,energy drinks,78
862,2023-03-28,phone charger,40
863,2023-03-28,protein snacks,21
864,2023-03-28,paper towels,21
865,2023-03-28,sparkling water,54
866,2023-03-28,usb c cable,36
867,2023-03-28,coffee,34
868,2023-03-28,sunscreen,37
869,2023-03-28,instant noodles,32
870,2023-03-28,laundry detergent,74
871,2023-03-29,energy drinks,41
872,2023-03-29,phone charger,36
873,2023-03-29,protein snacks,29
874,2023-03-29,paper towels,37
875,2023-03-29,sparkling water,63
876,2023-03-29,usb c cable,10
877,2023-03-29,coffee,29
878,2023-03-29,sunscreen,50
879,2023-03-29,instant noodles,22
880,2023-03-29,laundry detergent,53
881,2023-03-30,energy drinks,46
882,2023-03-30,phone charger,69
883,2023-03-30,protein snacks,18
884,2023-03-30,paper towels,72
885,2023-03-30,sparkling water,63
886,2023-03-30,usb c cable,59
887,2023-03-30,coffee,41
888,2023-03-30,sunscreen,71
889,2023-03-30,instant noodles,21
890,2023-03-30,laundry detergent,50
891,2023-03-31,energy drinks,53
892,2023-03-31,phone charger,59
893,2023-03-31,protein snacks,69
894,2023-03-31,paper towels,28
895,2023-03-31,sparkling water,61
896,2023-03-31,usb c cable,29
897,2023-03-31,coffee,10
898,2023-03-31,sunscreen,39
899,2023-03-31,instant noodles,31
900,2023-03-31,laundry detergent,57
901,2023-04-01,energy drinks,72
902,2023-04-01,phone charger,78
903,2023-04-01,protein snacks,11
904,2023-04-01,paper towels,45
905,2023-04-01,sparkling water,40
906,2023-04-01,usb c cable,23
907,2023-04-01,coffee,50
908,2023-04-01,sunscreen,70
909,2023-04-01,instant noodles,69
910,2023-04-01,laundry detergent,22
911,2023-04-02,energy drinks,13
912,2023-04-02,phone charger,31
913,2023-04-02,protein snacks,72
914,2023-04-02,paper towels,62
915,2023-04-02,sparkling water,29
916,2023-04-02,usb c cable,27
917,2023-04-02,coffee,48
918,2023-04-02,sunscreen,73
919,2023-04-02,instant noodles,31
920,2023-04-02,laundry detergent,38
921,2023-04-03,energy drinks,74
922,2023-04-03,phone charger,31
923,2023-04-03,protein snacks,13
924,2023-04-03,paper towels,16
925,2023-04-03,sparkling water,29
926,2023-04-03,usb c cable,47
927,2023-04-03,coffee,79
928,2023-04-03,sunscreen,40
929,2023-04-03,instant noodles,60
930,2023-04-03,laundry detergent,15
931,2023-04-04,energy drinks,32
932,2023-04-04,phone charger,67
933,2023-04-04,protein snacks,32
934,2023-04-04,paper towels,64
935,2023-04-04,sparkling water,24
936,2023-04-04,usb c cable,16
937,2023-04-04,coffee,42
938,2023-04-04,sunscreen,70
939,2023-04-04,instant noodles,45
940,2023-04-04,laundry detergent,26
941,2023-04-05,energy drinks,78
942,2023-04-05,phone charger,54
943,2023-04-05,protein snacks,55
944,2023-04-05,paper towels,77
945,2023-04-05,sparkling water,70
946,2023-04-05,usb c cable,18
947,2023-04-05,coffee,68
948,2023-04-05,sunscreen,45
949,2023-04-05,instant noodles,11
950,2023-04-05,laundry detergent,20
951,2023-04-06,energy drinks,33
952,2023-04-06,phone charger,64
953,2023-04-06,protein snacks,38
954,2023-04-06,paper towels,12
955,2023-04-06,sparkling water,27
956,2023-04-06,usb c cable,30
957,2023-04-06,coffee,53
958,2023-04-06,sunscreen,43
959,2023-04-06,instant noodles,51
960,2023-04-06,laundry detergent,76
961,2023-04-07,energy drinks,65
962,2023-04-07,phone charger,17
963,2023-04-07,protein snacks,69
964,2023-04-07,paper towels,67
965,2023-04-07,sparkling water,12
966,2023-04-07,usb c cable,22
967,2023-04-07,coffee,52
968,2023-04-07,sunscreen,57
969,2023-04-07,instant noodles,18
970,2023-04-07,laundry detergent,77
971,2023-04-08,energy drinks,55
972,2023-04-08,phone charger,60
973,2023-04-08,protein snacks,39
974,2023-04-08,paper towels,63
975,2023-04-08,sparkling water,75
976,2023-04-08,usb c cable,47
977,2023-04-08,coffee,54
978,2023-04-08,sunscreen,79
979,2023-04-08,instant noodles,47
980,2023-04-08,laundry detergent,66
981,2023-04-09,energy drinks,64
982,2023-04-09,phone charger,26
983,2023-04-09,protein snacks,14
984,2023-04-09,paper towels,21
985,2023-04-09,sparkling water,43
986,2023-04-09,usb c cable,70
987,2023-04-09,coffee,12
988,2023-04-09,sunscreen,60
989,2023-04-09,instant noodles,27
990,2023-04-09,laundry detergent,31
991,2023-04-10,energy drinks,13
992,2023-04-10,phone charger,68
993,2023-04-10,protein snacks,32
994,2023-04-10,paper towels,38
995,2023-04-10,sparkling water,56
996,2023-04-10,usb c cable,62
997,2023-04-10,coffee,63
998,2023-04-10,sunscreen,25
999,2023-04-10,instant noodles,50
1000,2023-04-10,laundry detergent,68
1001,2023-04-11,energy drinks,52
1002,2023-04-11,phone charger,65
1003,2023-04-11,protein snacks,54
1004,2023-04-11,paper towels,34
1005,2023-04-11,sparkling water,35
1006,2023-04-11,usb c cable,73
1007,2023-04-11,coffee,46
1008,2023-04-11,sunscreen,24
1009,2023-04-11,instant noodles,41
1010,2023-04-11,laundry detergent,67
1011,2023-04-12,energy drinks,69
1012,2023-04-12,phone charger,17
1013,2023-04-12,protein snacks,62
1014,2023-04-12,paper towels,79
1015,2023-04-12,sparkling water,54
1016,2023-04-12,usb c cable,17
1017,2023-04-12,coffee,73
1018,2023-04-12,sunscreen,12
1019,2023-04-12,instant noodles,73
1020,2023-04-12,laundry detergent,62
1021,2023-04-13,energy drinks,47
1022,2023-04-13,phone charger,64
1023,2023-04-13,protein snacks,63
1024,2023-04-13,paper towels,45
1025,2023-04-13,sparkling water,52
1026,2023-04-13,usb c cable,41
1027,2023-04-13,coffee,69
1028,2023-04-13,sunscreen,79
1029,2023-04-13,instant noodles,29
1030,2023-04-13,laundry detergent,35
1031,2023-04-14,energy drinks,28
1032,2023-04-14,phone charger,27
1033,2023-04-14,protein snacks,39
1034,2023-04-14,paper towels,45
1035,2023-04-14,sparkling water,51
1036,2023-04-14,usb c cable,33
1037,2023-04-14,coffee,42
1038,2023-04-14,sunscreen,79
1039,2023-04-14,instant noodles,43
1040,2023-04-14,laundry detergent,72
1041,2023-04-15,energy drinks,59
1042,2023-04-15,phone charger,18
1043,2023-04-15,protein snacks,44
1044,2023-04-15,paper towels,43
1045,2023-04-15,sparkling water,41
1046,2023-04-15,usb c cable,47
1047,2023-04-15,coffee,64
1048,2023-04-15,sunscreen,54
1049,2023-04-15,instant noodles,11
1050,2023-04-15,laundry detergent,74
1051,2023-04-16,energy drinks,64
1052,2023-04-16,phone charger,49
1053,2023-04-16,protein snacks,51
1054,2023-04-16,paper towels,13
1055,2023-04-16,sparkling water,77
1056,2023-04-16,usb c cable,53
1057,2023-04-16,coffee,44
1058,2023-04-16,sunscreen,14
1059,2023-04-16,instant noodles,21
1060,2023-04-16,laundry detergent,39
1061,2023-04-17,energy drinks,10
1062,2023-04-17,phone charger,70
1063,2023-04-17,protein snacks,36
1064,2023-04-17,paper towels,78
1065,2023-04-17,sparkling water,11
1066,2023-04-17,usb c cable,12
1067,2023-04-17,coffee,24
1068,2023-04-17,sunscreen,11
1069,2023-04-17,instant noodles,14
1070,2023-04-17,laundry detergent,58
1071,2023-04-18,energy drinks,55
1072,2023-04-18,phone charger,62
1073,2023-04-18,protein snacks,52
1074,2023-04-18,paper towels,49
1075,2023-04-18,sparkling water,53
1076,2023-04-18,usb c cable,30
1077,2023-04-18,coffee,39
1078,2023-04-18,sunscreen,13
1079,2023-04-18,instant noodles,70
1080,2023-04-18,laundry detergent,49
1081,2023-04-19,energy drinks,42
1082,2023-04-19,phone charger,46
1083,2023-04-19,protein snacks,17
1084,2023-04-19,paper towels,41
1085,2023-04-19,sparkling water,34
1086,2023-04-19,usb c cable,16
1087,2023-04-19,coffee,26
1088,2023-04-19,sunscreen,48
1089,2023-04-19,instant noodles,75
1090,2023-04-19,laundry detergent,37
1091,2023-04-20,energy drinks,25
1092,2023-04-20,phone charger,45
1093,2023-04-20,protein snacks,54
1094,2023-04-20,paper towels,38
1095,2023-04-20,sparkling water,38
1096,2023-04-20,usb c cable,28
1097,2023-04-20,coffee,67
1098,2023-04-20,sunscreen,77
1099,2023-04-20,instant noodles,24
1100,2023-04-20,laundry detergent,31
1101,2023-04-21,energy drinks,62
1102,2023-04-21,phone charger,32
1103,2023-04-21,protein snacks,73
1104,2023-04-21,paper towels,62
1105,2023-04-21,sparkling water,50
1106,2023-04-21,usb c cable,54
1107,2023-04-21,coffee,55
1108,2023-04-21,sunscreen,19
1109,2023-04-21,instant noodles,39
1110,2023-04-21,laundry detergent,79
1111,2023-04-22,energy drinks,44
1112,2023-04-22,phone charger,58
1113,2023-04-22,protein snacks,35
1114,2023-04-22,paper towels,77
1115,2023-04-22,sparkling water,18
1116,2023-04-22,usb c cable,12
1117,2023-04-22,coffee,44
1118,2023-04-22,sunscreen,51
1119,2023-04-22,instant noodles,36
1120,2023-04-22,laundry detergent,41
1121,2023-04-23,energy drinks,18
1122,2023-04-23,phone charger,76
1123,2023-04-23,protein snacks,18
1124,2023-04-23,paper towels,36
1125,2023-04-23,sparkling water,41
1126,2023-04-23,usb c cable,74
1127,2023-04-23,coffee,31
1128,2023-04-23,sunscreen,59
1129,2023-04-23,instant noodles,11
1130,2023-04-23,laundry detergent,35
1131,2023-04-24,energy drinks,22
1132,2023-04-24,phone charger,17
1133,2023-04-24,protein snacks,72
1134,2023-04-24,paper towels,61
1135,2023-04-24,sparkling water,30
1136,2023-04-24,usb c cable,66
1137,2023-04-24,coffee,34
1138,2023-04-24,sunscreen,33
1139,2023-04-24,instant noodles,61
1140,2023-04-24,laundry detergent,55
1141,2023-04-25,energy drinks,47
1142,2023-04-25,phone charger,72
1143,2023-04-25,protein snacks,46
1144,2023-04-25,paper towels,79
1145,2023-04-25,sparkling water,56
1146,2023-04-25,usb c cable,38
1147,2023-04-25,coffee,24
1148,2023-04-25,sunscreen,16
1149,2023-04-25,instant noodles,31
1150,2023-04-25,laundry detergent,41
1151,2023-04-26,energy drinks,51
1152,2023-04-26,phone charger,72
1153,2023-04-26,protein snacks,10
1154,2023-04-26,paper towels,13
1155,2023-04-26,sparkling water,16
1156,2023-04-26,usb c cable,73
1157,2023-04-26,coffee,76
1158,2023-04-26,sunscreen,21
1159,2023-04-26,instant noodles,13
1160,2023-04-26,laundry detergent,20
1161,2023-04-27,energy drinks,75
1162,2023-04-27,phone charger,67
1163,2023-04-27,protein snacks,26
1164,2023-04-27,paper towels,28
1165,2023-04-27,sparkling water,25
1166,2023-04-27,usb c cable,28
1167,2023-04-27,coffee,75
1168,2023-04-27,sunscreen,59
1169,2023-04-27,instant noodles,32
1170,2023-04-27,laundry detergent,44
1171,2023-04-28,energy drinks,19
1172,2023-04-28,phone charger,44
1173,2023-04-28,protein snacks,59
1174,2023-04-28,paper towels,60
1175,2023-04-28,sparkling water,68
1176,2023-04-28,usb c cable,49
1177,2023-04-28,coffee,49
1178,2023-04-28,sunscreen,38
1179,2023-04-28,instant noodles,22
1180,2023-04-28,laundry detergent,69
1181,2023-04-29,energy drinks,25
1182,2023-04-29,phone charger,35
1183,2023-04-29,protein snacks,55
1184,2023-04-29,paper towels,79
1185,2023-04-29,sparkling water,33
1186,2023-04-29,usb c cable,31
1187,2023-04-29,coffee,59
1188,2023-04-29,sunscreen,41
1189,2023-04-29,instant noodles,64
1190,2023-04-29,laundry detergent,31
1191,2023-04-30,energy drinks,66
1192,2023-04-30,phone charger,26
1193,2023-04-30,protein snacks,10
1194,2023-04-30,paper towels,30
1195,2023-04-30,sparkling water,23
1196,2023-04-30,usb c cable,76
1197,2023-04-30,coffee,29
1198,2023-04-30,sunscreen,60
1199,2023-04-30,instant noodles,73
1200,2023-04-30,laundry detergent,18
1201,2023-05-01,energy drinks,40
1202,2023-05-01,phone charger,55
1203,2023-05-01,protein snacks,55
1204,2023-05-01,paper towels,41
1205,2023-05-01,sparkling water,34
1206,2023-05-01,usb c cable,31
1207,2023-05-01,coffee,50
1208,2023-05-01,sunscreen,15
1209,2023-05-01,instant noodles,69
1210,2023-05-01,laundry detergent,22
1211,2023-05-02,energy drinks,18
1212,2023-05-02,phone charger,25
1213,2023-05-02,protein snacks,70
1214,2023-05-02,paper towels,61
1215,2023-05-02,sparkling water,78
1216,2023-05-02,usb c cable,15
1217,2023-05-02,coffee,29
1218,2023-05-02,sunscreen,29
1219,2023-05-02,instant noodles,66
1220,2023-05-02,laundry detergent,58
1221,2023-05-03,energy drinks,24
1222,2023-05-03,phone charger,66
1223,2023-05-03,protein snacks,17
1224,2023-05-03,paper towels,15
1225,2023-05-03,sparkling water,58
1226,2023-05-03,usb c cable,49
1227,2023-05-03,coffee,40
1228,2023-05-03,sunscreen,27
1229,2023-05-03,instant noodles,61
1230,2023-05-03,laundry detergent,44
1231,2023-05-04,energy drinks,39
1232,2023-05-04,phone charger,59
1233,2023-05-04,protein snacks,12
1234,2023-05-04,paper towels,74
1235,2023-05-04,sparkling water,12
1236,2023-05-04,usb c cable,14
1237,2023-05-04,coffee,62
1238,2023-05-04,sunscreen,46
1239,2023-05-04,instant noodles,21
1240,2023-05-04,laundry detergent,11
1241,2023-05-05,energy drinks,38
1242,2023-05-05,phone charger,66
1243,2023-05-05,protein snacks,37
1244,2023-05-05,paper towels,52
1245,2023-05-05,sparkling water,16
1246,2023-05-05,usb c cable,14
1247,2023-05-05,coffee,74
1248,2023-05-05,sunscreen,50
1249,2023-05-05,instant noodles,68
1250,2023-05-05,laundry detergent,70
1251,2023-05-06,energy drinks,76
1252,2023-05-06,phone charger,63
1253,2023-05-06,protein snacks,63
1254,2023-05-06,paper towels,68
1255,2023-05-06,sparkling water,58
1256,2023-05-06,usb c cable,61
1257,2023-05-06,coffee,43
1258,2023-05-06,sunscreen,37
1259,2023-05-06,instant noodles,67
1260,2023-05-06,laundry detergent,24
1261,2023-05-07,energy drinks,28
1262,2023-05-07,phone charger,41
1263,2023-05-07,protein snacks,11
1264,2023-05-07,paper towels,65
1265,2023-05-07,sparkling water,55
1266,2023-05-07,usb c cable,38
1267,2023-05-07,coffee,73
1268,2023-05-07,sunscreen,11
1269,2023-05-07,instant noodles,46
1270,2023-05-07,laundry detergent,71
1271,2023-05-08,energy drinks,61
1272,2023-05-08,phone charger,72
1273,2023-05-08,protein snacks,20
1274,2023-05-08,paper towels,76
1275,2023-05-08,sparkling water,58
1276,2023-05-08,usb c cable,79
1277,2023-05-08,coffee,45
1278,2023-05-08,sunscreen,34
1279,2023-05-08,instant noodles,18
1280,2023-05-08,laundry detergent,19
1281,2023-05-09,energy drinks,10
1282,2023-05-09,phone charger,13
1283,2023-05-09,protein snacks,35
1284,2023-05-09,paper towels,62
1285,2023-05-09,sparkling water,32
1286,2023-05-09,usb c cable,77
1287,2023-05-09,coffee,11
1288,2023-05-09,sunscreen,10
1289,2023-05-09,instant noodles,18
1290,2023-05-09,laundry detergent,68
1291,2023-05-10,energy drinks,62
1292,2023-05-10,phone charger,51
1293,2023-05-10,protein snacks,34
1294,2023-05-10,paper towels,19
1295,2023-05-10,sparkling water,26
1296,2023-05-10,usb c cable,14
1297,2023-05-10,coffee,22
1298,2023-05-10,sunscreen,42
1299,2023-05-10,instant noodles,72
1300,2023-05-10,laundry detergent,70
1301,2023-05-11,energy drinks,31
1302,2023-05-11,phone charger,59
1303,2023-05-11,protein snacks,21
1304,2023-05-11,paper towels,28
1305,2023-05-11,sparkling water,15
1306,2023-05-11,usb c cable,65
1307,2023-05-11,coffee,13
1308,2023-05-11,sunscreen,34
1309,2023-05-11,instant noodles,28
1310,2023-05-11,laundry detergent,63
1311,2023-05-12,energy drinks,19
1312,2023-05-12,phone charger,27
1313,2023-05-12,protein snacks,12
1314,2023-05-12,paper towels,46
1315,2023-05-12,sparkling water,71
1316,2023-05-12,usb c cable,76
1317,2023-05-12,coffee,43
1318,2023-05-12,sunscreen,16
1319,2023-05-12,instant noodles,34
1320,2023-05-12,laundry detergent,78
1321,2023-05-13,energy drinks,29
1322,2023-05-13,phone charger,10
1323,2023-05-13,protein snacks,25
1324,2023-05-13,paper towels,38
1325,2023-05-13,sparkling water,68
1326,2023-05-13,usb c cable,34
1327,2023-05-13,coffee,24
1328,2023-05-13,sunscreen,44
1329,2023-05-13,instant noodles,79
1330,2023-05-13,laundry detergent,42
1331,2023-05-14,energy drinks,40
1332,2023-05-14,phone charger,60
1333,2023-05-14,protein snacks,12
1334,2023-05-14,paper towels,10
1335,2023-05-14,sparkling water,67
1336,2023-05-14,usb c cable,43
1337,2023-05-14,coffee,49
1338,2023-05-14,sunscreen,39
1339,2023-05-14,instant noodles,49
1340,2023-05-14,laundry detergent,79
1341,2023-05-15,energy drinks,23
1342,2023-05-15,phone charger,66
1343,2023-05-15,protein snacks,21
1344,2023-05-15,paper towels,61
1345,2023-05-15,sparkling water,14
1346,2023-05-15,usb c cable,32
1347,2023-05-15,coffee,70
1348,2023-05-15,sunscreen,47
1349,2023-05-15,instant noodles,14
1350,2023-05-15,laundry detergent,77
1351,2023-05-16,energy drinks,19
1352,2023-05-16,phone charger,62
1353,2023-05-16,protein snacks,72
1354,2023-05-16,paper towels,29
1355,2023-05-16,sparkling water,71
1356,2023-05-16,usb c cable,21
1357,2023-05-16,coffee,66
1358,2023-05-16,sunscreen,62
1359,2023-05-16,instant noodles,37
1360,2023-05-16,laundry detergent,44
1361,2023-05-17,energy drinks,78
1362,2023-05-17,phone charger,66
1363,2023-05-17,protein snacks,11
1364,2023-05-17,paper towels,25
1365,2023-05-17,sparkling water,64
1366,2023-05-17,usb c cable,57
1367,2023-05-17,coffee,25
1368,2023-05-17,sunscreen,75
1369,2023-05-17,instant noodles,36
1370,2023-05-17,laundry detergent,13
1371,2023-05-18,energy drinks,51
1372,2023-05-18,phone charger,35
1373,2023-05-18,protein snacks,76
1374,2023-05-18,paper towels,78
1375,2023-05-18,sparkling water,78
1376,2023-05-18,usb c cable,64
1377,2023-05-18,coffee,42
1378,2023-05-18,sunscreen,15
1379,2023-05-18,instant noodles,67
1380,2023-05-18,laundry detergent,40
1381,2023-05-19,energy drinks,49
1382,2023-05-19,phone charger,77
1383,2023-05-19,protein snacks,10
1384,2023-05-19,paper towels,20
1385,2023-05-19,sparkling water,18
1386,2023-05-19,usb c cable,17
1387,2023-05-19,coffee,17
1388,2023-05-19,sunscreen,30
1389,2023-05-19,instant noodles,14
1390,2023-05-19,laundry detergent,56
1391,2023-05-20,energy drinks,63
1392,2023-05-20,phone charger,59
1393,2023-05-20,protein snacks,53
1394,2023-05-20,paper towels,47
1395,2023-05-20,sparkling water,52
1396,2023-05-20,usb c cable,11
1397,2023-05-20,coffee,36
1398,2023-05-20,sunscreen,48
1399,2023-05-20,instant noodles,28
1400,2023-05-20,laundry detergent,21
1401,2023-05-21,energy drinks,18
1402,2023-05-21,phone charger,56
1403,2023-05-21,protein snacks,63
1404,2023-05-21,paper towels,68
1405,2023-05-21,sparkling water,60
1406,2023-05-21,usb c cable,65
1407,2023-05-21,coffee,71
1408,2023-05-21,sunscreen,65
1409,2023-05-21,instant noodles,35
1410,2023-05-21,laundry detergent,66
1411,2023-05-22,energy drinks,67
1412,2023-05-22,phone charger,46
1413,2023-05-22,protein snacks,24
1414,2023-05-22,paper towels,32
1415,2023-05-22,sparkling water,56
1416,2023-05-22,usb c cable,60
1417,2023-05-22,coffee,40
