sale_id,sale_date,customer_id,product_id,quantity_sold,revenue,gross_profit,payment_method
496,2023-01-24,834,19,7,90.93,59.43,Cash
497,2023-01-24,1521,22,3,74.97,46.47,Mobile Wallet
498,2023-01-24,2488,20,12,95.88,70.68,Mobile Wallet
499,2023-01-24,1047,23,141,252.39,160.74,Card
500,2023-01-24,49,25,20,199.8,107.8,Card
501,2023-01-24,359,24,45,269.55,143.55,Card
502,2023-01-24,756,28,12,41.88,26.88,Mobile Wallet
503,2023-01-24,2456,29,4,43.96,27.16,Card
504,2023-01-24,851,30,12,53.88,35.88,Card
505,2023-01-25,72,5,64,210.56,108.16,Card
506,2023-01-25,1403,3,38,303.62,132.62,Mobile Wallet
507,2023-01-25,508,4,26,220.74,111.54,Card
508,2023-01-25,775,6,39,214.11,108.81,Mobile Wallet
509,2023-01-25,120,8,122,242.78,139.08,Card
510,2023-01-25,2126,9,47,211.03,112.33,Card
511,2023-01-25,1318,14,69,275.31,144.21,Mobile Wallet
512,2023-01-25,1644,13,22,197.78,98.78,Mobile Wallet
513,2023-01-25,99,12,18,233.82,111.42,Card
514,2023-01-25,1546,17,33,181.17,108.57,Card
515,2023-01-25,683,18,61,182.39,115.29,Mobile Wallet
516,2023-01-25,1237,16,18,161.82,91.62,Mobile Wallet
517,2023-01-25,2279,20,14,111.86,82.46,Card
518,2023-01-25,169,19,10,129.9,84.9,Card
519,2023-01-25,1000,21,7,139.93,94.43,Card
520,2023-01-25,843,25,22,219.78,118.58,Card
521,2023-01-25,2071,24,39,233.61,124.41,Card
522,2023-01-25,1485,23,142,254.18,161.88,Card
523,2023-01-25,1564,29,5,54.95,33.95,Card
524,2023-01-25,1252,28,18,62.82,40.32,Cash
525,2023-01-25,1062,27,4,35.96,21.96,Card
526,2023-01-26,1083,1,62,216.38,104.78,Mobile Wallet
527,2023-01-26,2478,3,25,199.75,87.25,Card
528,2023-01-26,1170,2,37,258.63,118.03,Cash
529,2023-01-26,1518,7,78,217.62,124.02,Card
530,2023-01-26,937,9,50,224.5,119.5,Card
531,2023-01-26,1893,10,54,215.46,120.96,Mobile Wallet
532,2023-01-26,1463,14,39,155.61,81.51,Mobile Wallet
533,2023-01-26,1534,11,22,219.78,98.78,Mobile Wallet
534,2023-01-26,185,12,15,194.85,92.85,Card
535,2023-01-26,795,18,52,155.48,98.28,Mobile Wallet
536,2023-01-26,761,15,38,170.62,104.12,Card
537,2023-01-26,1707,16,20,179.8,101.8,Card
538,2023-01-26,2234,22,4,99.96,61.96,Mobile Wallet
539,2023-01-26,1298,20,13,103.87,76.57,Card
540,2023-01-26,500,21,6,119.94,80.94,Mobile Wallet
541,2023-01-26,2304,24,39,233.61,124.41,Cash
542,2023-01-26,1512,25,28,279.72,150.92,Cash
543,2023-01-26,1846,23,141,252.39,160.74,Cash
544,2023-01-26,2377,27,5,44.95,27.45,Card
545,2023-01-26,2232,28,14,48.86,31.36,Card
546,2023-01-26,1562,30,6,26.94,17.94,Card
547,2023-01-27,1856,4,28,237.72,120.12,Mobile Wallet
548,2023-01-27,1013,1,62,216.38,104.78,Mobile Wallet
549,2023-01-27,1877,5,76,250.04,128.44,Card
550,2023-01-27,2025,8,121,240.79,137.94,Card
551,2023-01-27,2489,10,73,291.27,163.52,Cash
552,2023-01-27,1520,6,49,269.01,136.71,Cash
553,2023-01-27,2362,12,18,233.82,111.42,Card
554,2023-01-27,2414,13,22,197.78,98.78,Card
555,2023-01-27,1854,11,21,209.79,94.29,Card
556,2023-01-27,801,15,29,130.21,79.46,Card
557,2023-01-27,864,16,16,143.84,81.44,Card
558,2023-01-27,2089,18,49,146.51,92.61,Cash
559,2023-01-27,717,20,15,119.85,88.35,Mobile Wallet
560,2023-01-27,1166,22,5,124.95,77.45,Card
561,2023-01-27,610,21,6,119.94,80.94,Card
562,2023-01-27,1452,25,26,259.74,140.14,Mobile Wallet
563,2023-01-27,1993,26,23,252.77,132.02,Card
564,2023-01-27,812,24,42,251.58,133.98,Card
565,2023-01-27,1767,27,7,62.93,38.43,Card
566,2023-01-27,698,30,14,62.86,41.86,Card
567,2023-01-27,2491,29,5,54.95,33.95,Card
568,2023-01-28,2085,2,32,223.68,102.08,Card
569,2023-01-28,1572,4,34,288.66,145.86,Mobile Wallet
570,2023-01-28,345,1,77,268.73,130.13,Card
571,2023-01-28,1750,10,75,299.25,168.0,Card
572,2023-01-28,1336,6,52,285.48,145.08,Card
573,2023-01-28,1733,8,122,242.78,139.08,Cash
574,2023-01-28,694,12,19,246.81,117.61,Cash
575,2023-01-28,818,13,23,206.77,103.27,Mobile Wallet
576,2023-01-28,2192,11,25,249.75,112.25,Card
577,2023-01-28,1381,15,41,184.09,112.34,Cash
578,2023-01-28,719,17,37,203.13,121.73,Card
579,2023-01-28,1370,18,74,221.26,139.86,Cash
580,2023-01-28,717,21,5,99.95,67.45,Card
581,2023-01-28,2166,20,14,111.86,82.46,Cash
582,2023-01-28,23,22,5,124.95,77.45,Card
583,2023-01-28,92,26,26,285.74,149.24,Mobile Wallet
584,2023-01-28,1108,24,48,287.52,153.12,Card
585,2023-01-28,1001,25,31,309.69,167.09,Mobile Wallet
586,2023-01-28,2390,30,15,67.35,44.85,Card
587,2023-01-28,1752,27,7,62.93,38.43,Card
588,2023-01-28,1852,28,17,59.33,38.08,Card
589,2023-01-29,1093,4,27,229.23,115.83,Mobile Wallet
590,2023-01-29,1512,2,45,314.55,143.55,Cash
591,2023-01-29,2023,3,30,239.7,104.7,Card
592,2023-01-29,1764,8,134,266.66,152.76,Card
593,2023-01-29,975,9,55,246.95,131.45,Card
594,2023-01-29,2264,6,46,252.54,128.34,Card
595,2023-01-29,193,11,28,279.72,125.72,Card
596,2023-01-29,1431,12,16,207.84,99.04,Cash
597,2023-01-29,1971,13,33,296.67,148.17,Card
598,2023-01-29,1726,15,41,184.09,112.34,Cash
599,2023-01-29,1898,16,21,188.79,106.89,Cash
600,2023-01-29,2348,17,38,208.62,125.02,Mobile Wallet
601,2023-01-29,768,20,15,119.85,88.35,Card
602,2023-01-29,1693,21,7,139.93,94.43,Card
603,2023-01-29,913,19,12,155.88,101.88,Cash
604,2023-01-29,213,25,30,299.7,161.7,Card
605,2023-01-29,1128,24,55,329.45,175.45,Cash
606,2023-01-29,1105,26,26,285.74,149.24,Cash
607,2023-01-29,1666,30,11,49.39,32.89,Cash
608,2023-01-29,805,29,6,65.94,40.74,Card
609,2023-01-29,611,28,16,55.84,35.84,Card
610,2023-01-30,1710,5,71,233.59,119.99,Card
611,2023-01-30,576,3,18,143.82,62.82,Mobile Wallet
612,2023-01-30,203,4,27,229.23,115.83,Cash
613,2023-01-30,679,9,52,233.48,124.28,Cash
614,2023-01-30,1548,8,122,242.78,139.08,Card
615,2023-01-30,2356,10,54,215.46,120.96,Cash
616,2023-01-30,1814,14,36,143.64,75.24,Card
617,2023-01-30,1247,13,21,188.79,94.29,Cash
618,2023-01-30,192,11,20,199.8,89.8,Card
619,2023-01-30,1476,17,28,153.72,92.12,Card
620,2023-01-30,2349,15,42,188.58,115.08,Mobile Wallet
621,2023-01-30,399,18,42,125.58,79.38,Card
622,2023-01-30,528,22,4,99.96,61.96,Mobile Wallet
623,2023-01-30,1551,21,5,99.95,67.45,Card
624,2023-01-30,360,20,13,103.87,76.57,Card
625,2023-01-30,1799,26,19,208.81,109.06,Cash
626,2023-01-30,386,25,24,239.76,129.36,Mobile Wallet
627,2023-01-30,1550,23,133,238.07,151.62,Cash
628,2023-01-30,1739,29,5,54.95,33.95,Card
629,2023-01-30,1299,28,13,45.37,29.12,Cash
630,2023-01-30,674,27,6,53.94,32.94,Card
631,2023-01-31,1868,5,70,230.3,118.3,Cash
632,2023-01-31,1068,1,52,181.48,87.88,Card
633,2023-01-31,1668,3,28,223.72,97.72,Card
634,2023-01-31,2019,9,46,206.54,109.94,Cash
635,2023-01-31,531,10,59,235.41,132.16,Cash
636,2023-01-31,189,8,137,272.63,156.18,Card
637,2023-01-31,246,13,19,170.81,85.31,Card
638,2023-01-31,2378,11,15,149.85,67.35,Card
639,2023-01-31,1811,14,50,199.5,104.5,Mobile Wallet
640,2023-01-31,2308,16,20,179.8,101.8,Cash
641,2023-01-31,2345,15,36,161.64,98.64,Card
642,2023-01-31,2487,18,60,179.4,113.4,Card
643,2023-01-31,1490,22,4,99.96,61.96,Cash
644,2023-01-31,1788,21,5,99.95,67.45,Cash
645,2023-01-31,1166,19,8,103.92,67.92,Card
646,2023-01-31,547,23,111,198.69,126.54,Mobile Wallet
647,2023-01-31,2145,25,23,229.77,123.97,Card
648,2023-01-31,2363,26,17,186.83,97.58,Card
649,2023-01-31,1926,30,9,40.41,26.91,Card
650,2023-01-31,2379,28,15,52.35,33.6,Card
651,2023-01-31,2059,29,4,43.96,27.16,Card
652,2023-02-01,1598,5,55,180.95,92.95,Card
653,2023-02-01,470,1,71,247.79,119.99,Card
654,2023-02-01,534,3,28,223.72,97.72,Card
655,2023-02-01,1444,10,67,267.33,150.08,Cash
656,2023-02-01,1673,8,104,206.96,118.56,Card
657,2023-02-01,1320,7,76,212.04,120.84,Mobile Wallet
658,2023-02-01,1433,11,19,189.81,85.31,Cash
659,2023-02-01,783,12,21,272.79,129.99,Card
660,2023-02-01,775,14,72,287.28,150.48,Card
661,2023-02-01,211,16,20,179.8,101.8,Mobile Wallet
662,2023-02-01,1361,15,36,161.64,98.64,Cash
663,2023-02-01,335,18,51,152.49,96.39,Card
664,2023-02-01,387,19,9,116.91,76.41,Mobile Wallet
665,2023-02-01,1878,20,15,119.85,88.35,Mobile Wallet
666,2023-02-01,487,22,4,99.96,61.96,Mobile Wallet
667,2023-02-01,2061,23,148,264.92,168.72,Mobile Wallet
668,2023-02-01,1074,26,23,252.77,132.02,Card
669,2023-02-01,2101,24,40,239.6,127.6,Card
670,2023-02-01,2145,28,15,52.35,33.6,Mobile Wallet
671,2023-02-01,1244,30,12,53.88,35.88,Card
672,2023-02-01,1822,29,5,54.95,33.95,Card
673,2023-02-02,2400,4,21,178.29,90.09,Cash
674,2023-02-02,1960,3,33,263.67,115.17,Card
675,2023-02-02,1169,5,56,184.24,94.64,Cash
676,2023-02-02,219,8,134,266.66,152.76,Card
677,2023-02-02,1301,10,49,195.51,109.76,Mobile Wallet
678,2023-02-02,2452,7,89,248.31,141.51,Card
679,2023-02-02,1694,12,16,207.84,99.04,Card
680,2023-02-02,2007,14,57,227.43,119.13,Card
681,2023-02-02,373,11,14,139.86,62.86,Mobile Wallet
682,2023-02-02,1897,15,40,179.6,109.6,Cash
683,2023-02-02,1166,18,63,188.37,119.07,Card
684,2023-02-02,8,17,23,126.27,75.67,Card
685,2023-02-02,912,19,8,103.92,67.92,Mobile Wallet
686,2023-02-02,1542,20,12,95.88,70.68,Card
687,2023-02-02,579,22,5,124.95,77.45,Cash
688,2023-02-02,906,23,177,316.83,201.78,Mobile Wallet
689,2023-02-02,963,25,32,319.68,172.48,Card
690,2023-02-02,825,24,51,305.49,162.69,Card
691,2023-02-02,2197,28,13,45.37,29.12,Card
692,2023-02-02,21,29,4,43.96,27.16,Mobile Wallet
693,2023-02-02,2293,27,4,35.96,21.96,Mobile Wallet
694,2023-02-03,824,1,69,240.81,116.61,Card
695,2023-02-03,988,4,26,220.74,111.54,Card
696,2023-02-03,2176,3,30,239.7,104.7,Card
697,2023-02-03,2347,8,110,218.9,125.4,Card
698,2023-02-03,626,9,54,242.46,129.06,Card
699,2023-02-03,754,10,50,199.5,112.0,Cash
700,2023-02-03,1134,12,16,207.84,99.04,Mobile Wallet
701,2023-02-03,86,14,45,179.55,94.05,Cash
702,2023-02-03,849,13,25,224.75,112.25,Card
703,2023-02-03,1207,15,46,206.54,126.04,Mobile Wallet
704,2023-02-03,1258,16,16,143.84,81.44,Cash
705,2023-02-03,893,17,25,137.25,82.25,Card
706,2023-02-03,1461,22,4,99.96,61.96,Card
707,2023-02-03,2259,19,7,90.93,59.43,Card
708,2023-02-03,1594,21,5,99.95,67.45,Card
709,2023-02-03,132,26,19,208.81,109.06,Cash
710,2023-02-03,988,25,25,249.75,134.75,Card
711,2023-02-03,690,24,36,215.64,114.84,Card
712,2023-02-03,286,30,11,49.39,32.89,Mobile Wallet
713,2023-02-03,1373,29,3,32.97,20.37,Card
714,2023-02-03,528,27,4,35.96,21.96,Mobile Wallet
715,2023-02-04,2391,1,78,272.22,131.82,Mobile Wallet
716,2023-02-04,403,3,26,207.74,90.74,Card
717,2023-02-04,1802,4,24,203.76,102.96,Card
718,2023-02-04,869,7,86,239.94,136.74,Card
719,2023-02-04,214,9,57,255.93,136.23,Card
720,2023-02-04,2181,10,57,227.43,127.68,Cash
721,2023-02-04,987,11,21,209.79,94.29,Card
722,2023-02-04,987,12,18,233.82,111.42,Card
723,2023-02-04,1478,13,25,224.75,112.25,Cash
724,2023-02-04,1025,16,20,179.8,101.8,Card
725,2023-02-04,507,15,39,175.11,106.86,Mobile Wallet
726,2023-02-04,1905,18,53,158.47,100.17,Card
727,2023-02-04,1179,19,8,103.92,67.92,Card
728,2023-02-04,39,20,17,135.83,100.13,Card
729,2023-02-04,2170,22,5,124.95,77.45,Mobile Wallet
730,2023-02-04,1315,24,43,257.57,137.17,Cash
731,2023-02-04,2019,23,169,302.51,192.66,Mobile Wallet
732,2023-02-04,701,26,26,285.74,149.24,Mobile Wallet
733,2023-02-04,850,29,5,54.95,33.95,Card
734,2023-02-04,2261,27,5,44.95,27.45,Card
735,2023-02-04,1909,30,13,58.37,38.87,Cash
736,2023-02-05,988,3,29,231.71,101.21,Cash
737,2023-02-05,1130,5,44,144.76,74.36,Card
738,2023-02-05,361,2,36,251.64,114.84,Mobile Wallet
739,2023-02-05,1393,7,99,276.21,157.41,Card
740,2023-02-05,704,10,64,255.36,143.36,Card
741,2023-02-05,951,8,130,258.7,148.2,Card
742,2023-02-05,302,14,57,227.43,119.13,Mobile Wallet
743,2023-02-05,1924,13,27,242.73,121.23,Cash
744,2023-02-05,1169,12,14,181.86,86.66,Card
745,2023-02-05,1530,17,40,219.6,131.6,Mobile Wallet
746,2023-02-05,332,15,44,197.56,120.56,Card
747,2023-02-05,2331,18,60,179.4,113.4,Mobile Wallet
748,2023-02-05,1334,22,5,124.95,77.45,Cash
749,2023-02-05,444,21,6,119.94,80.94,Card
750,2023-02-05,1499,19,7,90.93,59.43,Mobile Wallet
751,2023-02-05,2031,23,146,261.34,166.44,Card
752,2023-02-05,387,26,29,318.71,166.46,Card
753,2023-02-05,1968,24,42,251.58,133.98,Card
754,2023-02-05,562,30,13,58.37,38.87,Card
755,2023-02-05,1676,29,4,43.96,27.16,Card
756,2023-02-05,1678,28,13,45.37,29.12,Cash
757,2023-02-06,1602,3,20,159.8,69.8,Card
758,2023-02-06,150,5,67,220.43,113.23,Cash
759,2023-02-06,1239,2,26,181.74,82.94,Mobile Wallet
760,2023-02-06,1947,7,91,253.89,144.69,Mobile Wallet
761,2023-02-06,2085,9,48,215.52,114.72,Cash
762,2023-02-06,1321,6,45,247.05,125.55,Card
763,2023-02-06,2126,11,22,219.78,98.78,Card
764,2023-02-06,2311,13,20,179.8,89.8,Cash
765,2023-02-06,2307,14,51,203.49,106.59,Cash
766,2023-02-06,631,17,34,186.66,111.86,Cash
767,2023-02-06,2372,18,48,143.52,90.72,Card
768,2023-02-06,727,15,26,116.74,71.24,Card
769,2023-02-06,1270,20,14,111.86,82.46,Mobile Wallet
770,2023-02-06,1910,21,4,79.96,53.96,Mobile Wallet
771,2023-02-06,1058,22,4,99.96,61.96,Mobile Wallet
772,2023-02-06,1501,26,22,241.78,126.28,Mobile Wallet
773,2023-02-06,842,25,25,249.75,134.75,Cash
774,2023-02-06,1256,24,42,251.58,133.98,Cash
775,2023-02-06,2125,27,5,44.95,27.45,Mobile Wallet
776,2023-02-06,1113,29,4,43.96,27.16,Card
777,2023-02-06,1180,28,13,45.37,29.12,Cash
778,2023-02-07,804,2,33,230.67,105.27,Card
779,2023-02-07,1375,3,33,263.67,115.17,Mobile Wallet
780,2023-02-07,308,1,73,254.77,123.37,Card
781,2023-02-07,1557,8,104,206.96,118.56,Mobile Wallet
782,2023-02-07,1162,7,78,217.62,124.02,Card
783,2023-02-07,1426,6,38,208.62,106.02,Card
784,2023-02-07,497,12,16,207.84,99.04,Mobile Wallet
785,2023-02-07,438,13,19,170.81,85.31,Card
786,2023-02-07,186,11,23,229.77,103.27,Mobile Wallet
787,2023-02-07,1719,17,34,186.66,111.86,Cash
788,2023-02-07,925,18,50,149.5,94.5,Cash
789,2023-02-07,285,16,13,116.87,66.17,Cash
790,2023-02-07,1495,22,4,99.96,61.96,Card
791,2023-02-07,427,21,5,99.95,67.45,Mobile Wallet
792,2023-02-07,1551,20,13,103.87,76.57,Mobile Wallet
793,2023-02-07,2045,26,22,241.78,126.28,Card
794,2023-02-07,758,25,23,229.77,123.97,Card
795,2023-02-07,24,24,43,257.57,137.17,Cash
796,2023-02-07,2375,29,5,54.95,33.95,Mobile Wallet
797,2023-02-07,434,30,7,31.43,20.93,Cash
798,2023-02-07,133,27,4,35.96,21.96,Mobile Wallet
799,2023-02-08,221,2,32,223.68,102.08,Mobile Wallet
800,2023-02-08,42,3,32,255.68,111.68,Card
801,2023-02-08,1463,4,25,212.25,107.25,Card
802,2023-02-08,39,8,106,210.94,120.84,Card
803,2023-02-08,1827,6,42,230.58,117.18,Card
804,2023-02-08,374,9,53,237.97,126.67,Mobile Wallet
805,2023-02-08,1114,11,23,229.77,103.27,Mobile Wallet
806,2023-02-08,654,13,26,233.74,116.74,Card
807,2023-02-08,2340,12,19,246.81,117.61,Card
808,2023-02-08,1605,16,18,161.82,91.62,Mobile Wallet
809,2023-02-08,516,17,33,181.17,108.57,Card
810,2023-02-08,326,15,40,179.6,109.6,Cash
811,2023-02-08,107,19,8,103.92,67.92,Card
812,2023-02-08,1221,20,15,119.85,88.35,Mobile Wallet
813,2023-02-08,799,21,5,99.95,67.45,Card
814,2023-02-08,1726,26,22,241.78,126.28,Mobile Wallet
815,2023-02-08,2134,24,41,245.59,130.79,Mobile Wallet
816,2023-02-08,2463,25,23,229.77,123.97,Card
817,2023-02-08,2468,28,13,45.37,29.12,Mobile Wallet
818,2023-02-08,650,30,12,53.88,35.88,Mobile Wallet
819,2023-02-08,288,29,5,54.95,33.95,Card
820,2023-02-09,1127,5,59,194.11,99.71,Card
821,2023-02-09,1403,1,55,191.95,92.95,Card
822,2023-02-09,339,4,23,195.27,98.67,Cash
823,2023-02-09,828,8,141,280.59,160.74,Mobile Wallet
824,2023-02-09,828,10,59,235.41,132.16,Cash
825,2023-02-09,614,9,58,260.42,138.62,Card
826,2023-02-09,1806,12,17,220.83,105.23,Card
827,2023-02-09,2193,13,22,197.78,98.78,Card
828,2023-02-09,246,11,20,199.8,89.8,Card
829,2023-02-09,1442,18,51,152.49,96.39,Card
830,2023-02-09,2057,16,18,161.82,91.62,Cash
831,2023-02-09,358,17,33,181.17,108.57,Card
832,2023-02-09,702,20,13,103.87,76.57,Cash
833,2023-02-09,2380,21,6,119.94,80.94,Mobile Wallet
834,2023-02-09,983,22,3,74.97,46.47,Card
835,2023-02-09,1686,23,115,205.85,131.1,Card
836,2023-02-09,1623,24,54,323.46,172.26,Card
837,2023-02-09,466,26,24,263.76,137.76,Card
838,2023-02-09,1763,30,11,49.39,32.89,Card
839,2023-02-09,717,29,4,43.96,27.16,Card
840,2023-02-09,567,28,17,59.33,38.08,Card
841,2023-02-10,469,2,28,195.72,89.32,Mobile Wallet
842,2023-02-10,1140,5,59,194.11,99.71,Cash
843,2023-02-10,952,1,66,230.34,111.54,Mobile Wallet
844,2023-02-10,2063,7,81,225.99,128.79,Card
845,2023-02-10,304,6,45,247.05,125.55,Mobile Wallet
846,2023-02-10,713,10,70,279.3,156.8,Card
847,2023-02-10,175,13,22,197.78,98.78,Mobile Wallet
848,2023-02-10,758,11,26,259.74,116.74,Mobile Wallet
849,2023-02-10,171,14,55,219.45,114.95,Card
850,2023-02-10,2411,18,63,188.37,119.07,Card
851,2023-02-10,2346,16,20,179.8,101.8,Card
852,2023-02-10,2458,15,33,148.17,90.42,Card
853,2023-02-10,905,22,4,99.96,61.96,Mobile Wallet
854,2023-02-10,320,19,9,116.91,76.41,Card
855,2023-02-10,2377,20,15,119.85,88.35,Mobile Wallet
856,2023-02-10,1836,25,25,249.75,134.75,Cash
857,2023-02-10,1547,26,20,219.8,114.8,Card
858,2023-02-10,1374,24,42,251.58,133.98,Card
859,2023-02-10,934,29,3,32.97,20.37,Card
860,2023-02-10,1288,30,9,40.41,26.91,Mobile Wallet
861,2023-02-10,2472,27,4,35.96,21.96,Card
862,2023-02-11,2450,1,75,261.75,126.75,Mobile Wallet
863,2023-02-11,519,3,31,247.69,108.19,Cash
864,2023-02-11,2094,4,33,280.17,141.57,Card
865,2023-02-11,633,10,54,215.46,120.96,Mobile Wallet
866,2023-02-11,2344,8,113,224.87,128.82,Cash
867,2023-02-11,1837,7,107,298.53,170.13,Cash
868,2023-02-11,536,14,51,203.49,106.59,Card
869,2023-02-11,376,11,32,319.68,143.68,Cash
870,2023-02-11,257,12,20,259.8,123.8,Card
871,2023-02-11,1284,18,65,194.35,122.85,Mobile Wallet
872,2023-02-11,1309,17,39,214.11,128.31,Cash
873,2023-02-11,1817,15,36,161.64,98.64,Card
874,2023-02-11,399,20,16,127.84,94.24,Card
875,2023-02-11,161,22,5,124.95,77.45,Card
876,2023-02-11,1826,19,11,142.89,93.39,Cash
877,2023-02-11,785,24,50,299.5,159.5,Card
878,2023-02-11,131,23,148,264.92,168.72,Card
879,2023-02-11,781,25,35,349.65,188.65,Card
880,2023-02-11,1459,30,14,62.86,41.86,Mobile Wallet
881,2023-02-11,376,27,6,53.94,32.94,Card
882,2023-02-11,2252,29,6,65.94,40.74,Mobile Wallet
883,2023-02-12,440,4,29,246.21,124.41,Mobile Wallet
884,2023-02-12,2265,1,82,286.18,138.58,Card
885,2023-02-12,519,3,44,351.56,153.56,Card
886,2023-02-12,1390,10,95,379.05,212.8,Mobile Wallet
887,2023-02-12,2336,7,113,315.27,179.67,Card
888,2023-02-12,103,6,62,340.38,172.98,Card
889,2023-02-12,1964,14,55,219.45,114.95,Card
890,2023-02-12,2475,12,20,259.8,123.8,Card
891,2023-02-12,1589,11,22,219.78,98.78,Mobile Wallet
892,2023-02-12,1823,17,39,214.11,128.31,Mobile Wallet
893,2023-02-12,2395,15,44,197.56,120.56,Card
894,2023-02-12,2235,16,24,215.76,122.16,Card
895,2023-02-12,2264,19,10,129.9,84.9,Card
896,2023-02-12,179,20,18,143.82,106.02,Card
897,2023-02-12,876,21,7,139.93,94.43,Card
898,2023-02-12,1277,25,26,259.74,140.14,Card
899,2023-02-12,223,24,55,329.45,175.45,Card
900,2023-02-12,924,26,30,329.7,172.2,Mobile Wallet
901,2023-02-12,2055,28,15,52.35,33.6,Card
902,2023-02-12,630,30,14,62.86,41.86,Mobile Wallet
903,2023-02-12,360,27,7,62.93,38.43,Mobile Wallet
904,2023-02-13,1231,4,26,220.74,111.54,Card
905,2023-02-13,1929,2,30,209.7,95.7,Card
906,2023-02-13,173,1,68,237.32,114.92,Card
907,2023-02-13,771,10,61,243.39,136.64,Cash
908,2023-02-13,1090,6,47,258.03,131.13,Card
909,2023-02-13,159,8,96,191.04,109.44,Mobile Wallet
910,2023-02-13,1573,13,24,215.76,107.76,Mobile Wallet
911,2023-02-13,2115,12,14,181.86,86.66,Cash
912,2023-02-13,215,11,24,239.76,107.76,Card
913,2023-02-13,942,18,55,164.45,103.95,Card
914,2023-02-13,1520,17,35,192.15,115.15,Cash
915,2023-02-13,835,15,36,161.64,98.64,Cash
916,2023-02-13,942,21,6,119.94,80.94,Mobile Wallet
917,2023-02-13,678,22,4,99.96,61.96,Card
918,2023-02-13,453,19,9,116.91,76.41,Card
919,2023-02-13,1539,24,45,269.55,143.55,Mobile Wallet
920,2023-02-13,1927,26,27,296.73,154.98,Card
921,2023-02-13,627,23,109,195.11,124.26,Card
922,2023-02-13,268,28,14,48.86,31.36,Cash
923,2023-02-13,1869,30,11,49.39,32.89,Mobile Wallet
924,2023-02-13,1514,29,6,65.94,40.74,Cash
925,2023-02-14,1973,1,66,230.34,111.54,Card
926,2023-02-14,223,5,67,220.43,113.23,Card
927,2023-02-14,530,4,25,212.25,107.25,Card
928,2023-02-14,574,8,103,204.97,117.42,Card
929,2023-02-14,341,10,66,263.34,147.84,Mobile Wallet
930,2023-02-14,150,9,54,242.46,129.06,Mobile Wallet
931,2023-02-14,1608,14,57,227.43,119.13,Mobile Wallet
932,2023-02-14,587,13,26,233.74,116.74,Card
933,2023-02-14,2238,12,18,233.82,111.42,Card
934,2023-02-14,1717,18,56,167.44,105.84,Card
935,2023-02-14,1726,15,29,130.21,79.46,Cash
936,2023-02-14,2312,16,15,134.85,76.35,Mobile Wallet
937,2023-02-14,2349,22,4,99.96,61.96,Card
938,2023-02-14,394,19,9,116.91,76.41,Card
939,2023-02-14,661,21,6,119.94,80.94,Card
940,2023-02-14,1768,24,39,233.61,124.41,Card
941,2023-02-14,1799,26,20,219.8,114.8,Card
942,2023-02-14,1743,23,127,227.33,144.78,Card
943,2023-02-14,1394,27,6,53.94,32.94,Cash
944,2023-02-14,61,30,10,44.9,29.9,Cash
945,2023-02-14,272,28,16,55.84,35.84,Mobile Wallet
946,2023-02-15,85,5,57,187.53,96.33,Mobile Wallet
947,2023-02-15,1091,2,21,146.79,66.99,Cash
948,2023-02-15,2077,3,28,223.72,97.72,Cash
949,2023-02-15,1613,7,75,209.25,119.25,Card
950,2023-02-15,2046,10,67,267.33,150.08,Mobile Wallet
951,2023-02-15,557,8,126,250.74,143.64,Cash
952,2023-02-15,1629,12,20,259.8,123.8,Cash
953,2023-02-15,2055,13,26,233.74,116.74,Card
954,2023-02-15,1843,11,23,229.77,103.27,Mobile Wallet
955,2023-02-15,591,17,31,170.19,101.99,Card
956,2023-02-15,1362,18,66,197.34,124.74,Card
957,2023-02-15,2416,16,15,134.85,76.35,Card
958,2023-02-15,1577,20,12,95.88,70.68,Cash
959,2023-02-15,828,21,6,119.94,80.94,Cash
960,2023-02-15,2342,22,4,99.96,61.96,Card
961,2023-02-15,232,25,26,259.74,140.14,Mobile Wallet
962,2023-02-15,65,23,148,264.92,168.72,Card
963,2023-02-15,1718,26,21,230.79,120.54,Card
964,2023-02-15,2444,27,6,53.94,32.94,Cash
965,2023-02-15,1524,28,14,48.86,31.36,Mobile Wallet
966,2023-02-15,1601,30,9,40.41,26.91,Card
967,2023-02-16,2099,1,72,251.28,121.68,Card
968,2023-02-16,988,2,33,230.67,105.27,Card
969,2023-02-16,2308,5,75,246.75,126.75,Cash
970,2023-02-16,634,10,60,239.4,134.4,Cash
971,2023-02-16,746,8,118,234.82,134.52,Card
972,2023-02-16,453,9,35,157.15,83.65,Mobile Wallet
973,2023-02-16,431,13,23,206.77,103.27,Cash
974,2023-02-16,1108,11,21,209.79,94.29,Card
975,2023-02-16,1888,12,17,220.83,105.23,Card
976,2023-02-16,1566,18,56,167.44,105.84,Card
977,2023-02-16,2448,17,30,164.7,98.7,Card
978,2023-02-16,1029,16,15,134.85,76.35,Mobile Wallet
979,2023-02-16,278,21,5,99.95,67.45,Cash
980,2023-02-16,606,22,4,99.96,61.96,Card
981,2023-02-16,1790,19,7,90.93,59.43,Card
982,2023-02-16,1,26,22,241.78,126.28,Card
983,2023-02-16,226,24,33,197.67,105.27,Mobile Wallet
984,2023-02-16,1235,23,133,238.07,151.62,Mobile Wallet
985,2023-02-16,1953,27,5,44.95,27.45,Card
986,2023-02-16,2145,28,15,52.35,33.6,Card
987,2023-02-16,1081,30,10,44.9,29.9,Card
988,2023-02-17,745,5,58,190.82,98.02,Card
